,dataset,embedding_model,agg_method,similarity,edge_constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
282,medium1k_200,nomic,mean,soft_cosine,mutual_knn50,gmm70,2.0,39.0,0.144,"{1: {'Productivity': 12, 'Health': 4, 'Mental Health': 4, 'Psychology': 3, 'Self Improvement': 5, 'Entrepreneurship': 14, 'Business': 4, 'Storytelling': 2, 'Marketing': 9, 'Writing': 25, 'Books': 2, 'Society': 1, 'Technology': 10, 'Science': 3, 'Art': 5, 'Entertainment': 1}, 2: {'CLUSTER': 39, 'Mental Health': 13, 'Psychology': 14, 'Health': 14, 'Productivity': 10, 'Self Improvement': 5}, 3: {'Mental Health': 32, 'Entrepreneurship': 20, 'Psychology': 37, 'Business': 28, 'Art': 45, 'CLUSTER': 28, 'Writing': 31, 'Society': 9, 'Books': 6, 'Health': 32, 'Culture': 7, 'Technology': 40, 'Science': 32, 'Self Improvement': 8, 'Coronavirus': 13, 'Productivity': 37, 'Life Lessons': 2, 'Self': 4, 'Self-awareness': 4, 'Life': 5, 'Work': 4, 'Education': 2, 'Lifestyle': 4, 'Marketing': 8, 'Covid 19': 5, 'Relationships': 2, 'Climate Change': 2, 'LGBTQ': 1, 'Storytelling': 1, 'Entertainment': 3, 'Writing Tips': 1}}",
283,medium1k_200,nomic,mean,soft_cosine,mutual_knn50,gmm70,3.0,143.0,0.528,"{1: {'Productivity': 12, 'Health': 4, 'Mental Health': 4, 'Psychology': 3, 'Self Improvement': 5, 'Entrepreneurship': 14, 'Business': 4, 'Storytelling': 2, 'Marketing': 9, 'Writing': 25, 'Books': 2, 'Society': 1, 'Technology': 10, 'Science': 3, 'Art': 5, 'Entertainment': 1}, 2: {'CLUSTER': 39, 'Mental Health': 13, 'Psychology': 14, 'Health': 14, 'Productivity': 10, 'Self Improvement': 5}, 3: {'Mental Health': 32, 'Entrepreneurship': 20, 'Psychology': 37, 'Business': 28, 'Art': 45, 'CLUSTER': 28, 'Writing': 31, 'Society': 9, 'Books': 6, 'Health': 32, 'Culture': 7, 'Technology': 40, 'Science': 32, 'Self Improvement': 8, 'Coronavirus': 13, 'Productivity': 37, 'Life Lessons': 2, 'Self': 4, 'Self-awareness': 4, 'Life': 5, 'Work': 4, 'Education': 2, 'Lifestyle': 4, 'Marketing': 8, 'Covid 19': 5, 'Relationships': 2, 'Climate Change': 2, 'LGBTQ': 1, 'Storytelling': 1, 'Entertainment': 3, 'Writing Tips': 1}}",
284,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,kmeans50,1.0,11.0,0.044,"{1: {'Writing': 5, 'Art': 8, 'Psychology': 5}, 2: {'Health': 25, 'CLUSTER': 49, 'Mental Health': 18, 'Psychology': 20, 'Science': 19, 'Life': 4, 'Productivity': 12, 'Art': 17, 'Writing': 16, 'Technology': 26, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Mental Health': 35, 'Psychology': 38, 'Science': 41, 'Society': 11, 'Health': 47, 'Self Improvement': 21, 'Covid 19': 6, 'Storytelling': 6, 'Self': 4, 'Life': 4, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Business': 33, 'Entrepreneurship': 32, 'Lifestyle': 8, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Writing Tips': 5, 'Climate Change': 4, 'Entertainment': 8, 'Finance': 1, 'Relationships': 4, 'Food': 1}}",
285,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,kmeans50,2.0,49.0,0.195,"{1: {'Writing': 5, 'Art': 8, 'Psychology': 5}, 2: {'Health': 25, 'CLUSTER': 49, 'Mental Health': 18, 'Psychology': 20, 'Science': 19, 'Life': 4, 'Productivity': 12, 'Art': 17, 'Writing': 16, 'Technology': 26, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Mental Health': 35, 'Psychology': 38, 'Science': 41, 'Society': 11, 'Health': 47, 'Self Improvement': 21, 'Covid 19': 6, 'Storytelling': 6, 'Self': 4, 'Life': 4, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Business': 33, 'Entrepreneurship': 32, 'Lifestyle': 8, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Writing Tips': 5, 'Climate Change': 4, 'Entertainment': 8, 'Finance': 1, 'Relationships': 4, 'Food': 1}}",
286,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,kmeans50,3.0,187.0,0.745,"{1: {'Writing': 5, 'Art': 8, 'Psychology': 5}, 2: {'Health': 25, 'CLUSTER': 49, 'Mental Health': 18, 'Psychology': 20, 'Science': 19, 'Life': 4, 'Productivity': 12, 'Art': 17, 'Writing': 16, 'Technology': 26, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Mental Health': 35, 'Psychology': 38, 'Science': 41, 'Society': 11, 'Health': 47, 'Self Improvement': 21, 'Covid 19': 6, 'Storytelling': 6, 'Self': 4, 'Life': 4, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Business': 33, 'Entrepreneurship': 32, 'Lifestyle': 8, 'Self-awareness': 7, 'Life Lessons': 5, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Writing Tips': 5, 'Climate Change': 4, 'Entertainment': 8, 'Finance': 1, 'Relationships': 4, 'Food': 1}}",
287,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,kmeans70,1.0,10.0,0.037,"{1: {'Writing': 2, 'Art': 6, 'Psychology': 6}, 2: {'Productivity': 13, 'Work': 3, 'Health': 29, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Business': 18, 'Technology': 30, 'Entrepreneurship': 13, 'Psychology': 24, 'Self Improvement': 9, 'Books': 8, 'Mental Health': 22, 'Life': 5, 'Science': 23, 'Coronavirus': 7, 'Life Lessons': 4, 'Entertainment': 8}, 3: {'Productivity': 54, 'Marketing': 27, 'Writing': 69, 'Entrepreneurship': 33, 'Books': 13, 'Business': 33, 'Technology': 54, 'Work': 7, 'Psychology': 37, 'Art': 65, 'Health': 45, 'Self Improvement': 20, 'Writing Tips': 5, 'Mental Health': 34, 'Food': 1, 'Science': 40, 'Life': 5, 'Coronavirus': 13, 'Society': 11, 'Covid 19': 6, 'Storytelling': 6, 'Life Lessons': 4, 'Education': 2, 'Lifestyle': 8, 'Climate Change': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Self': 4, 'LGBTQ': 1}}",
288,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,kmeans70,2.0,69.0,0.255,"{1: {'Writing': 2, 'Art': 6, 'Psychology': 6}, 2: {'Productivity': 13, 'Work': 3, 'Health': 29, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Business': 18, 'Technology': 30, 'Entrepreneurship': 13, 'Psychology': 24, 'Self Improvement': 9, 'Books': 8, 'Mental Health': 22, 'Life': 5, 'Science': 23, 'Coronavirus': 7, 'Life Lessons': 4, 'Entertainment': 8}, 3: {'Productivity': 54, 'Marketing': 27, 'Writing': 69, 'Entrepreneurship': 33, 'Books': 13, 'Business': 33, 'Technology': 54, 'Work': 7, 'Psychology': 37, 'Art': 65, 'Health': 45, 'Self Improvement': 20, 'Writing Tips': 5, 'Mental Health': 34, 'Food': 1, 'Science': 40, 'Life': 5, 'Coronavirus': 13, 'Society': 11, 'Covid 19': 6, 'Storytelling': 6, 'Life Lessons': 4, 'Education': 2, 'Lifestyle': 8, 'Climate Change': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Self': 4, 'LGBTQ': 1}}",
289,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,kmeans70,3.0,188.0,0.694,"{1: {'Writing': 2, 'Art': 6, 'Psychology': 6}, 2: {'Productivity': 13, 'Work': 3, 'Health': 29, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Business': 18, 'Technology': 30, 'Entrepreneurship': 13, 'Psychology': 24, 'Self Improvement': 9, 'Books': 8, 'Mental Health': 22, 'Life': 5, 'Science': 23, 'Coronavirus': 7, 'Life Lessons': 4, 'Entertainment': 8}, 3: {'Productivity': 54, 'Marketing': 27, 'Writing': 69, 'Entrepreneurship': 33, 'Books': 13, 'Business': 33, 'Technology': 54, 'Work': 7, 'Psychology': 37, 'Art': 65, 'Health': 45, 'Self Improvement': 20, 'Writing Tips': 5, 'Mental Health': 34, 'Food': 1, 'Science': 40, 'Life': 5, 'Coronavirus': 13, 'Society': 11, 'Covid 19': 6, 'Storytelling': 6, 'Life Lessons': 4, 'Education': 2, 'Lifestyle': 8, 'Climate Change': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Self': 4, 'LGBTQ': 1}}",
290,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,gmm50,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 49, 'Productivity': 14, 'Health': 21, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Mental Health': 37, 'Health': 48, 'Science': 44, 'Psychology': 42, 'Coronavirus': 14, 'Art': 71, 'Life Lessons': 5, 'Writing': 71, 'Society': 11, 'Self': 4, 'Self-awareness': 7, 'Lifestyle': 8, 'Storytelling': 6, 'Relationships': 4, 'Marketing': 27, 'Entertainment': 9, 'Entrepreneurship': 34, 'Books': 14, 'Work': 10, 'Self Improvement': 20, 'Writing Tips': 5, 'Life': 6, 'Food': 1, 'Education': 2, 'Culture': 9, 'Covid 19': 6, 'Climate Change': 4, 'LGBTQ': 1, 'Finance': 1}}",
291,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,gmm50,2.0,49.0,0.195,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 49, 'Productivity': 14, 'Health': 21, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Mental Health': 37, 'Health': 48, 'Science': 44, 'Psychology': 42, 'Coronavirus': 14, 'Art': 71, 'Life Lessons': 5, 'Writing': 71, 'Society': 11, 'Self': 4, 'Self-awareness': 7, 'Lifestyle': 8, 'Storytelling': 6, 'Relationships': 4, 'Marketing': 27, 'Entertainment': 9, 'Entrepreneurship': 34, 'Books': 14, 'Work': 10, 'Self Improvement': 20, 'Writing Tips': 5, 'Life': 6, 'Food': 1, 'Education': 2, 'Culture': 9, 'Covid 19': 6, 'Climate Change': 4, 'LGBTQ': 1, 'Finance': 1}}",
292,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,gmm50,3.0,199.0,0.793,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 49, 'Productivity': 14, 'Health': 21, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Mental Health': 37, 'Health': 48, 'Science': 44, 'Psychology': 42, 'Coronavirus': 14, 'Art': 71, 'Life Lessons': 5, 'Writing': 71, 'Society': 11, 'Self': 4, 'Self-awareness': 7, 'Lifestyle': 8, 'Storytelling': 6, 'Relationships': 4, 'Marketing': 27, 'Entertainment': 9, 'Entrepreneurship': 34, 'Books': 14, 'Work': 10, 'Self Improvement': 20, 'Writing Tips': 5, 'Life': 6, 'Food': 1, 'Education': 2, 'Culture': 9, 'Covid 19': 6, 'Climate Change': 4, 'LGBTQ': 1, 'Finance': 1}}",
293,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,gmm70,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 69, 'Mental Health': 20, 'Psychology': 23, 'Health': 27, 'Productivity': 15, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Entrepreneurship': 34, 'Psychology': 42, 'Business': 34, 'Art': 71, 'Writing': 71, 'Society': 11, 'Books': 14, 'Health': 48, 'Culture': 9, 'Technology': 56, 'Storytelling': 6, 'Science': 44, 'Self Improvement': 20, 'Coronavirus': 14, 'Productivity': 62, 'Life Lessons': 5, 'Self': 4, 'Self-awareness': 7, 'Entertainment': 9, 'Life': 6, 'Work': 10, 'Education': 2, 'Lifestyle': 8, 'Marketing': 27, 'Covid 19': 6, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
294,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,gmm70,2.0,69.0,0.255,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 69, 'Mental Health': 20, 'Psychology': 23, 'Health': 27, 'Productivity': 15, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Entrepreneurship': 34, 'Psychology': 42, 'Business': 34, 'Art': 71, 'Writing': 71, 'Society': 11, 'Books': 14, 'Health': 48, 'Culture': 9, 'Technology': 56, 'Storytelling': 6, 'Science': 44, 'Self Improvement': 20, 'Coronavirus': 14, 'Productivity': 62, 'Life Lessons': 5, 'Self': 4, 'Self-awareness': 7, 'Entertainment': 9, 'Life': 6, 'Work': 10, 'Education': 2, 'Lifestyle': 8, 'Marketing': 27, 'Covid 19': 6, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
295,medium1k_200,nomic,mean,soft_cosine,mutual_knn70,gmm70,3.0,199.0,0.734,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'CLUSTER': 69, 'Mental Health': 20, 'Psychology': 23, 'Health': 27, 'Productivity': 15, 'Self Improvement': 8}, 3: {'Mental Health': 37, 'Entrepreneurship': 34, 'Psychology': 42, 'Business': 34, 'Art': 71, 'Writing': 71, 'Society': 11, 'Books': 14, 'Health': 48, 'Culture': 9, 'Technology': 56, 'Storytelling': 6, 'Science': 44, 'Self Improvement': 20, 'Coronavirus': 14, 'Productivity': 62, 'Life Lessons': 5, 'Self': 4, 'Self-awareness': 7, 'Entertainment': 9, 'Life': 6, 'Work': 10, 'Education': 2, 'Lifestyle': 8, 'Marketing': 27, 'Covid 19': 6, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
296,medium1k_200,nomic,mean,soft_cosine,spectral50,kmeans50,,,,,
297,medium1k_200,nomic,mean,soft_cosine,spectral50,kmeans70,,,,,
298,medium1k_200,nomic,mean,soft_cosine,spectral50,gmm50,,,,,
299,medium1k_200,nomic,mean,soft_cosine,spectral50,gmm70,,,,,
300,medium1k_200,nomic,mean,soft_cosine,spectral70,kmeans50,,,,,
301,medium1k_200,nomic,mean,soft_cosine,spectral70,kmeans70,,,,,
302,medium1k_200,nomic,mean,soft_cosine,spectral70,gmm50,,,,,
303,medium1k_200,nomic,mean,soft_cosine,spectral70,gmm70,,,,,
304,medium1k_200,nomic,mean,euclidean,random5,kmeans50,1.0,96.0,0.382,"{1: {'Writing': 33, 'Art': 27, 'Psychology': 9, 'Marketing': 13, 'Storytelling': 1, 'Coronavirus': 5, 'Health': 12, 'Science': 16, 'Covid 19': 3, 'Productivity': 26, 'Technology': 16, 'Work': 2, 'Entrepreneurship': 10, 'Business': 7, 'Books': 3, 'Mental Health': 8, 'Lifestyle': 1, 'Self Improvement': 1}, 2: {'Productivity': 13, 'Writing': 17, 'Art': 17, 'CLUSTER': 9, 'Entrepreneurship': 9, 'Business': 3, 'Technology': 4, 'Mental Health': 3, 'Psychology': 5, 'Entertainment': 1, 'Health': 3, 'Life': 2, 'Science': 3, 'Storytelling': 1, 'Self Improvement': 2, 'Marketing': 3}, 3: {'Marketing': 3, 'Entrepreneurship': 9, 'Business': 7, 'CLUSTER': 34, 'Technology': 14, 'Productivity': 4, 'Self-awareness': 2, 'Writing': 6, 'Finance': 1, 'Art': 7, 'Self Improvement': 2, 'Mental Health': 5, 'Entertainment': 3, 'Psychology': 12, 'Relationships': 2, 'Society': 1, 'Health': 9, 'Self': 2, 'Life': 2, 'Science': 10, 'Culture': 1, 'Lifestyle': 3, 'Climate Change': 2}}",
305,medium1k_200,nomic,mean,euclidean,random5,kmeans50,2.0,35.0,0.139,"{1: {'Writing': 33, 'Art': 27, 'Psychology': 9, 'Marketing': 13, 'Storytelling': 1, 'Coronavirus': 5, 'Health': 12, 'Science': 16, 'Covid 19': 3, 'Productivity': 26, 'Technology': 16, 'Work': 2, 'Entrepreneurship': 10, 'Business': 7, 'Books': 3, 'Mental Health': 8, 'Lifestyle': 1, 'Self Improvement': 1}, 2: {'Productivity': 13, 'Writing': 17, 'Art': 17, 'CLUSTER': 9, 'Entrepreneurship': 9, 'Business': 3, 'Technology': 4, 'Mental Health': 3, 'Psychology': 5, 'Entertainment': 1, 'Health': 3, 'Life': 2, 'Science': 3, 'Storytelling': 1, 'Self Improvement': 2, 'Marketing': 3}, 3: {'Marketing': 3, 'Entrepreneurship': 9, 'Business': 7, 'CLUSTER': 34, 'Technology': 14, 'Productivity': 4, 'Self-awareness': 2, 'Writing': 6, 'Finance': 1, 'Art': 7, 'Self Improvement': 2, 'Mental Health': 5, 'Entertainment': 3, 'Psychology': 12, 'Relationships': 2, 'Society': 1, 'Health': 9, 'Self': 2, 'Life': 2, 'Science': 10, 'Culture': 1, 'Lifestyle': 3, 'Climate Change': 2}}",
306,medium1k_200,nomic,mean,euclidean,random5,kmeans50,3.0,55.0,0.219,"{1: {'Writing': 33, 'Art': 27, 'Psychology': 9, 'Marketing': 13, 'Storytelling': 1, 'Coronavirus': 5, 'Health': 12, 'Science': 16, 'Covid 19': 3, 'Productivity': 26, 'Technology': 16, 'Work': 2, 'Entrepreneurship': 10, 'Business': 7, 'Books': 3, 'Mental Health': 8, 'Lifestyle': 1, 'Self Improvement': 1}, 2: {'Productivity': 13, 'Writing': 17, 'Art': 17, 'CLUSTER': 9, 'Entrepreneurship': 9, 'Business': 3, 'Technology': 4, 'Mental Health': 3, 'Psychology': 5, 'Entertainment': 1, 'Health': 3, 'Life': 2, 'Science': 3, 'Storytelling': 1, 'Self Improvement': 2, 'Marketing': 3}, 3: {'Marketing': 3, 'Entrepreneurship': 9, 'Business': 7, 'CLUSTER': 34, 'Technology': 14, 'Productivity': 4, 'Self-awareness': 2, 'Writing': 6, 'Finance': 1, 'Art': 7, 'Self Improvement': 2, 'Mental Health': 5, 'Entertainment': 3, 'Psychology': 12, 'Relationships': 2, 'Society': 1, 'Health': 9, 'Self': 2, 'Life': 2, 'Science': 10, 'Culture': 1, 'Lifestyle': 3, 'Climate Change': 2}}",
307,medium1k_200,nomic,mean,euclidean,random5,kmeans70,1.0,98.0,0.362,"{1: {'Psychology': 14, 'Writing': 41, 'Art': 34, 'Marketing': 11, 'Storytelling': 1, 'Entrepreneurship': 12, 'Business': 5, 'Coronavirus': 4, 'Society': 1, 'Productivity': 32, 'Technology': 7, 'Books': 3, 'Work': 2, 'Mental Health': 10, 'Health': 11, 'Science': 16, 'Self Improvement': 1, 'Lifestyle': 1, 'Self': 1, 'Covid 19': 3}, 2: {'Mental Health': 1, 'Psychology': 1, 'Science': 4, 'CLUSTER': 11, 'Technology': 7, 'Productivity': 8, 'Art': 13, 'Entrepreneurship': 3, 'Health': 2, 'Business': 4, 'Entertainment': 1, 'Writing': 10, 'Self Improvement': 1, 'Books': 1, 'Work': 1, 'Marketing': 1}, 3: {'Technology': 28, 'CLUSTER': 49, 'Productivity': 6, 'Art': 8, 'Entrepreneurship': 6, 'Health': 7, 'Science': 5, 'Lifestyle': 2, 'Business': 8, 'Climate Change': 1, 'Entertainment': 1, 'Writing': 1, 'Marketing': 2}}",
308,medium1k_200,nomic,mean,euclidean,random5,kmeans70,2.0,26.0,0.096,"{1: {'Psychology': 14, 'Writing': 41, 'Art': 34, 'Marketing': 11, 'Storytelling': 1, 'Entrepreneurship': 12, 'Business': 5, 'Coronavirus': 4, 'Society': 1, 'Productivity': 32, 'Technology': 7, 'Books': 3, 'Work': 2, 'Mental Health': 10, 'Health': 11, 'Science': 16, 'Self Improvement': 1, 'Lifestyle': 1, 'Self': 1, 'Covid 19': 3}, 2: {'Mental Health': 1, 'Psychology': 1, 'Science': 4, 'CLUSTER': 11, 'Technology': 7, 'Productivity': 8, 'Art': 13, 'Entrepreneurship': 3, 'Health': 2, 'Business': 4, 'Entertainment': 1, 'Writing': 10, 'Self Improvement': 1, 'Books': 1, 'Work': 1, 'Marketing': 1}, 3: {'Technology': 28, 'CLUSTER': 49, 'Productivity': 6, 'Art': 8, 'Entrepreneurship': 6, 'Health': 7, 'Science': 5, 'Lifestyle': 2, 'Business': 8, 'Climate Change': 1, 'Entertainment': 1, 'Writing': 1, 'Marketing': 2}}",
309,medium1k_200,nomic,mean,euclidean,random5,kmeans70,3.0,68.0,0.251,"{1: {'Psychology': 14, 'Writing': 41, 'Art': 34, 'Marketing': 11, 'Storytelling': 1, 'Entrepreneurship': 12, 'Business': 5, 'Coronavirus': 4, 'Society': 1, 'Productivity': 32, 'Technology': 7, 'Books': 3, 'Work': 2, 'Mental Health': 10, 'Health': 11, 'Science': 16, 'Self Improvement': 1, 'Lifestyle': 1, 'Self': 1, 'Covid 19': 3}, 2: {'Mental Health': 1, 'Psychology': 1, 'Science': 4, 'CLUSTER': 11, 'Technology': 7, 'Productivity': 8, 'Art': 13, 'Entrepreneurship': 3, 'Health': 2, 'Business': 4, 'Entertainment': 1, 'Writing': 10, 'Self Improvement': 1, 'Books': 1, 'Work': 1, 'Marketing': 1}, 3: {'Technology': 28, 'CLUSTER': 49, 'Productivity': 6, 'Art': 8, 'Entrepreneurship': 6, 'Health': 7, 'Science': 5, 'Lifestyle': 2, 'Business': 8, 'Climate Change': 1, 'Entertainment': 1, 'Writing': 1, 'Marketing': 2}}",
310,medium1k_200,nomic,mean,euclidean,random5,gmm50,1.0,80.0,0.319,"{1: {'Productivity': 17, 'Health': 12, 'Mental Health': 9, 'Psychology': 6, 'Self Improvement': 4, 'Marketing': 4, 'Storytelling': 2, 'Writing': 14, 'Art': 14, 'Entrepreneurship': 4, 'Work': 1, 'Science': 21, 'Culture': 2, 'Technology': 15, 'Lifestyle': 3, 'Climate Change': 1, 'Coronavirus': 7, 'Business': 4, 'Entertainment': 1, 'Society': 3, 'Self': 1}, 2: {'Productivity': 13, 'Health': 4, 'CLUSTER': 9, 'Mental Health': 3, 'Psychology': 6, 'Self Improvement': 6, 'Writing': 15, 'Art': 12, 'Books': 1, 'Entrepreneurship': 2, 'Technology': 1, 'Science': 1}, 3: {'Mental Health': 17, 'Health': 21, 'Science': 13, 'Psychology': 18, 'Coronavirus': 2, 'Productivity': 26, 'Art': 31, 'Life Lessons': 2, 'Technology': 23, 'Writing': 28, 'Society': 3, 'Self': 3, 'Self-awareness': 4, 'Lifestyle': 3, 'CLUSTER': 35, 'Storytelling': 2, 'Relationships': 1, 'Entrepreneurship': 20, 'Marketing': 15, 'Work': 7, 'Finance': 1, 'Self Improvement': 8, 'Books': 4, 'Business': 14, 'Entertainment': 1, 'Life': 1, 'Writing Tips': 1}}",
311,medium1k_200,nomic,mean,euclidean,random5,gmm50,2.0,26.0,0.104,"{1: {'Productivity': 17, 'Health': 12, 'Mental Health': 9, 'Psychology': 6, 'Self Improvement': 4, 'Marketing': 4, 'Storytelling': 2, 'Writing': 14, 'Art': 14, 'Entrepreneurship': 4, 'Work': 1, 'Science': 21, 'Culture': 2, 'Technology': 15, 'Lifestyle': 3, 'Climate Change': 1, 'Coronavirus': 7, 'Business': 4, 'Entertainment': 1, 'Society': 3, 'Self': 1}, 2: {'Productivity': 13, 'Health': 4, 'CLUSTER': 9, 'Mental Health': 3, 'Psychology': 6, 'Self Improvement': 6, 'Writing': 15, 'Art': 12, 'Books': 1, 'Entrepreneurship': 2, 'Technology': 1, 'Science': 1}, 3: {'Mental Health': 17, 'Health': 21, 'Science': 13, 'Psychology': 18, 'Coronavirus': 2, 'Productivity': 26, 'Art': 31, 'Life Lessons': 2, 'Technology': 23, 'Writing': 28, 'Society': 3, 'Self': 3, 'Self-awareness': 4, 'Lifestyle': 3, 'CLUSTER': 35, 'Storytelling': 2, 'Relationships': 1, 'Entrepreneurship': 20, 'Marketing': 15, 'Work': 7, 'Finance': 1, 'Self Improvement': 8, 'Books': 4, 'Business': 14, 'Entertainment': 1, 'Life': 1, 'Writing Tips': 1}}",
312,medium1k_200,nomic,mean,euclidean,random5,gmm50,3.0,83.0,0.331,"{1: {'Productivity': 17, 'Health': 12, 'Mental Health': 9, 'Psychology': 6, 'Self Improvement': 4, 'Marketing': 4, 'Storytelling': 2, 'Writing': 14, 'Art': 14, 'Entrepreneurship': 4, 'Work': 1, 'Science': 21, 'Culture': 2, 'Technology': 15, 'Lifestyle': 3, 'Climate Change': 1, 'Coronavirus': 7, 'Business': 4, 'Entertainment': 1, 'Society': 3, 'Self': 1}, 2: {'Productivity': 13, 'Health': 4, 'CLUSTER': 9, 'Mental Health': 3, 'Psychology': 6, 'Self Improvement': 6, 'Writing': 15, 'Art': 12, 'Books': 1, 'Entrepreneurship': 2, 'Technology': 1, 'Science': 1}, 3: {'Mental Health': 17, 'Health': 21, 'Science': 13, 'Psychology': 18, 'Coronavirus': 2, 'Productivity': 26, 'Art': 31, 'Life Lessons': 2, 'Technology': 23, 'Writing': 28, 'Society': 3, 'Self': 3, 'Self-awareness': 4, 'Lifestyle': 3, 'CLUSTER': 35, 'Storytelling': 2, 'Relationships': 1, 'Entrepreneurship': 20, 'Marketing': 15, 'Work': 7, 'Finance': 1, 'Self Improvement': 8, 'Books': 4, 'Business': 14, 'Entertainment': 1, 'Life': 1, 'Writing Tips': 1}}",
